Frame,Timestamp,Product/AOI,Section/Shelf,EyeLeftPosition_x,EyeLeftPosition_y,EyeLeftPosition_z,EyeLeftRotation_x,EyeLeftRotation_y,EyeLeftRotation_z,EyeRightPosition_x,EyeRightPosition_y,EyeRightPosition_z,EyeRightRotation_x,EyeRightRotation_y,EyeRightRotation_z,HMD_x,HMD_y,HMD_z,RCHit_x,RCHit_y,RCHit_z,fixation,fixation_start,fixation_end,fixation_duration,Zone
127,3.0, balon, Juguetes,5.0767,1.7208,10.2125,0.0896,0.9944,-0.0172,4.9418,1.7451,10.1976,0.0896,0.9944,-0.0172,5.0459,1.7264,10.2091,5.4141,1.5686,6.6265,0,0,0,0.0,Far
128,3.02, balon, Juguetes,5.0801,1.7218,10.2153,0.0937,0.9937,-0.0119,4.9457,1.7473,10.1982,0.0937,0.9937,-0.0119,5.0494,1.7276,10.2114,5.4725,1.6028,6.6845,0,0,0,0.0,Far
128,3.04, balon, Juguetes,5.0801,1.7218,10.2153,0.0937,0.9937,-0.0119,4.9457,1.7473,10.1982,0.0937,0.9937,-0.0119,5.0494,1.7276,10.2114,5.4725,1.6028,6.6845,0,0,0,0.0,Far
129,3.06, baby_yoda, Juguetes,5.0832,1.723,10.218,0.0987,0.9929,-0.0029,4.9492,1.75,10.1995,0.0987,0.9929,-0.0029,5.0526,1.7292,10.2138,5.4364,1.6744,7.3449,0,0,0,0.0,Far
130,3.08, baby_yoda, Juguetes,5.0853,1.7259,10.2205,0.1017,0.9922,0.0095,4.9517,1.7539,10.201,0.1017,0.9922,0.0095,5.0549,1.7323,10.2161,5.4722,1.7441,7.3681,0,0,0,0.0,Far
355,9.32, baby_yoda, Juguetes,5.158,1.7292,10.0194,0.0438,0.9955,-0.0205,5.0225,1.7408,9.9968,0.0438,0.9955,-0.0205,5.1271,1.7318,10.0142,5.5536,1.604,7.3871,0,0,0,0.0,Far
355,9.34, baby_yoda, Juguetes,5.158,1.7292,10.0194,0.0438,0.9955,-0.0205,5.0225,1.7408,9.9968,0.0438,0.9955,-0.0205,5.1271,1.7318,10.0142,5.5536,1.604,7.3871,0,0,0,0.0,Far
356,9.36, balon, Juguetes,5.1552,1.7284,10.0339,0.0468,0.9965,-0.0186,5.0192,1.7409,10.0152,0.0468,0.9965,-0.0186,5.1242,1.7313,10.0297,5.5705,1.585,6.6922,0,0,0,0.0,Far
356,9.36, baby_yoda, Juguetes,5.1552,1.7284,10.0339,0.0468,0.9965,-0.0186,5.0192,1.7409,10.0152,0.0468,0.9965,-0.0186,5.1242,1.7313,10.0297,5.4779,1.6153,7.3851,0,0,0,0.0,Far
357,9.38, balon, Juguetes,5.1531,1.7285,10.0476,0.0482,0.9972,-0.017,5.0166,1.7415,10.0325,0.0482,0.9972,-0.017,5.122,1.7315,10.0441,5.4803,1.5997,6.6907,0,0,0,0.0,Far
460,12.24, baby_yoda, Juguetes,4.9673,1.7311,10.1404,0.0231,0.9928,-0.0361,4.833,1.7363,10.1095,0.0231,0.9928,-0.0361,4.9367,1.7323,10.1334,5.5603,1.5149,7.384,0,0,0,0.0,Far
461,12.26, baby_yoda, Juguetes,4.9669,1.7304,10.1391,0.0214,0.9943,-0.0357,4.8318,1.7353,10.1118,0.0214,0.9943,-0.0357,4.9361,1.7315,10.1329,5.4817,1.5205,7.3868,0,0,0,0.0,Far
461,12.28, baby_yoda, Juguetes,4.9669,1.7304,10.1391,0.0214,0.9943,-0.0357,4.8318,1.7353,10.1118,0.0214,0.9943,-0.0357,4.9361,1.7315,10.1329,5.4817,1.5205,7.3868,0,0,0,0.0,Far
462,12.3, balon, Juguetes,4.9664,1.7295,10.1361,0.0175,0.9958,-0.0374,4.8304,1.7335,10.1134,0.0175,0.9958,-0.0374,4.9354,1.7304,10.1309,5.5041,1.4582,6.6712,0,0,0,0.0,Far
614,16.52, baby_yoda, Juguetes,5.2158,2.0445,7.7321,-0.2096,-0.8759,0.1844,5.1327,2.0752,7.6264,-0.2096,-0.8759,0.1844,5.1968,2.0515,7.708,5.5484,1.7712,7.3507,0,0,0,0.0,Adjacent
615,16.54, baby_yoda, Juguetes,5.2074,2.0412,7.7159,-0.2186,-0.89,0.1904,5.1168,2.0764,7.6181,-0.2186,-0.89,0.1904,5.1867,2.0492,7.6936,5.4823,1.7812,7.3237,0,0,0,0.0,Adjacent
615,16.56, baby_yoda, Juguetes,5.2074,2.0412,7.7159,-0.2186,-0.89,0.1904,5.1168,2.0764,7.6181,-0.2186,-0.89,0.1904,5.1867,2.0492,7.6936,5.4823,1.7812,7.3237,0,0,0,0.0,Adjacent
616,16.58, baby_yoda, Juguetes,5.1997,2.041,7.7062,-0.2221,-0.8921,0.1953,5.1076,2.0773,7.6101,-0.2221,-0.8921,0.1953,5.1787,2.0493,7.6843,5.4657,1.7749,7.3055,0,0,0,0.0,Adjacent
617,16.6, baby_yoda, Juguetes,5.1931,2.0412,7.6962,-0.2216,-0.8941,0.1987,5.0996,2.0775,7.6015,-0.2216,-0.8941,0.1987,5.1718,2.0495,7.6746,5.4583,1.7667,7.283,0,0,0,0.0,Adjacent
617,16.62, baby_yoda, Juguetes,5.1931,2.0412,7.6962,-0.2216,-0.8941,0.1987,5.0996,2.0775,7.6015,-0.2216,-0.8941,0.1987,5.1718,2.0495,7.6746,5.4583,1.7667,7.283,0,0,0,0.0,Adjacent
618,16.64, baby_yoda, Juguetes,5.1865,2.0414,7.6852,-0.217,-0.8942,0.1999,5.0928,2.0764,7.5903,-0.217,-0.8942,0.1999,5.1651,2.0494,7.6636,5.4598,1.7614,7.267,0,0,0,0.0,Adjacent
619,16.66, baby_yoda, Juguetes,5.1798,2.041,7.6747,-0.2145,-0.8931,0.2009,5.0866,2.0749,7.5789,-0.2145,-0.8931,0.2009,5.1585,2.0487,7.6528,5.4637,1.7536,7.2512,0,0,0,0.0,Adjacent
619,16.68, baby_yoda, Juguetes,5.1798,2.041,7.6747,-0.2145,-0.8931,0.2009,5.0866,2.0749,7.5789,-0.2145,-0.8931,0.2009,5.1585,2.0487,7.6528,5.4637,1.7536,7.2512,0,0,0,0.0,Adjacent
620,16.7, baby_yoda, Juguetes,5.1732,2.0398,7.6643,-0.2127,-0.8899,0.2021,5.0815,2.0726,7.5667,-0.2127,-0.8899,0.2021,5.1523,2.0473,7.642,5.4629,1.7526,7.2511,0,0,0,0.0,Adjacent
620,16.72, baby_yoda, Juguetes,5.1732,2.0398,7.6643,-0.2127,-0.8899,0.2021,5.0815,2.0726,7.5667,-0.2127,-0.8899,0.2021,5.1523,2.0473,7.642,5.4629,1.7526,7.2511,0,0,0,0.0,Adjacent
621,16.74, baby_yoda, Juguetes,5.167,2.0391,7.6537,-0.2099,-0.8857,0.2041,5.077,2.0701,7.5539,-0.2099,-0.8857,0.2041,5.1465,2.0462,7.6309,5.4596,1.7555,7.2585,0,0,0,0.0,Adjacent
622,16.76, baby_yoda, Juguetes,5.1613,2.0375,7.643,-0.2079,-0.88,0.2036,5.0742,2.0669,7.5403,-0.2079,-0.88,0.2036,5.1414,2.0442,7.6196,5.458,1.7615,7.2704,0,0,0,0.0,Adjacent
623,16.78, baby_yoda, Juguetes,5.1563,2.036,7.6324,-0.2069,-0.8737,0.2015,5.0725,2.0641,7.5266,-0.2069,-0.8737,0.2015,5.1372,2.0424,7.6083,5.4594,1.7667,7.2799,0,0,0,0.0,Adjacent
623,16.8, baby_yoda, Juguetes,5.1563,2.036,7.6324,-0.2069,-0.8737,0.2015,5.0725,2.0641,7.5266,-0.2069,-0.8737,0.2015,5.1372,2.0424,7.6083,5.4594,1.7667,7.2799,0,0,0,0.0,Adjacent
624,16.82, baby_yoda, Juguetes,5.152,2.0342,7.6221,-0.2066,-0.8653,0.1992,5.0724,2.061,7.5127,-0.2066,-0.8653,0.1992,5.1338,2.0403,7.5972,5.4621,1.7718,7.2931,0,0,0,0.0,Adjacent
625,16.84, baby_yoda, Juguetes,5.1485,2.0333,7.6113,-0.2097,-0.8535,0.1981,5.0747,2.0589,7.4977,-0.2097,-0.8535,0.1981,5.1317,2.0391,7.5854,5.4659,1.7748,7.3086,0,0,0,0.0,Adjacent
625,16.86, baby_yoda, Juguetes,5.1485,2.0333,7.6113,-0.2097,-0.8535,0.1981,5.0747,2.0589,7.4977,-0.2097,-0.8535,0.1981,5.1317,2.0391,7.5854,5.4659,1.7748,7.3086,0,0,0,0.0,Adjacent
626,16.88, baby_yoda, Juguetes,5.1476,2.0375,7.6003,-0.2157,-0.8392,0.2039,5.0798,2.0618,7.4827,-0.2157,-0.8392,0.2039,5.1321,2.0431,7.5735,5.4695,1.7745,7.3234,0,0,0,0.0,Adjacent
627,16.9, baby_yoda, Juguetes,5.1447,2.0347,7.5903,-0.2162,-0.8278,0.196,5.083,2.0582,7.4693,-0.2162,-0.8278,0.196,5.1306,2.04,7.5627,5.4807,1.7773,7.3333,0,0,0,0.0,Adjacent
628,16.92, baby_yoda, Juguetes,5.1404,2.0322,7.5835,-0.2146,-0.8171,0.1923,5.084,2.054,7.4596,-0.2146,-0.8171,0.1923,5.1275,2.0372,7.5552,5.4898,1.7761,7.3441,0,0,0,0.0,Adjacent
628,16.94, baby_yoda, Juguetes,5.1404,2.0322,7.5835,-0.2146,-0.8171,0.1923,5.084,2.054,7.4596,-0.2146,-0.8171,0.1923,5.1275,2.0372,7.5552,5.4898,1.7761,7.3441,0,0,0,0.0,Adjacent
629,16.96, baby_yoda, Juguetes,5.1371,2.0304,7.5777,-0.2163,-0.8031,0.1991,5.0862,2.0499,7.4511,-0.2163,-0.8031,0.1991,5.1254,2.0349,7.5488,5.4935,1.7666,7.3597,0,0,0,0.0,Adjacent
630,16.98, baby_yoda, Juguetes,5.135,2.0303,7.5721,-0.2167,-0.7901,0.2035,5.0893,2.0474,7.4432,-0.2167,-0.7901,0.2035,5.1246,2.0342,7.5427,5.5036,1.7575,7.3718,0,0,0,0.0,Adjacent
630,17.0, baby_yoda, Juguetes,5.135,2.0303,7.5721,-0.2167,-0.7901,0.2035,5.0893,2.0474,7.4432,-0.2167,-0.7901,0.2035,5.1246,2.0342,7.5427,5.5036,1.7575,7.3718,0,0,0,0.0,Adjacent
631,17.02, baby_yoda, Juguetes,5.1342,2.0303,7.5676,-0.2135,-0.7801,0.2027,5.0929,2.0453,7.4368,-0.2135,-0.7801,0.2027,5.1248,2.0337,7.5377,5.5238,1.7494,7.379,0,0,0,0.0,Adjacent
699,18.9, octopus_teddy, Juguetes,5.1524,2.0985,7.8455,-0.0834,-0.7046,0.0097,5.1534,2.1128,7.7083,-0.0834,-0.7046,0.0097,5.1526,2.1018,7.8142,5.4854,2.0578,7.8119,0,0,0,0.0,Adjacent
700,18.92, octopus_teddy, Juguetes,5.1486,2.1031,7.84,-0.0729,-0.7082,0.0015,5.1482,2.1171,7.7028,-0.0729,-0.7082,0.0015,5.1485,2.1063,7.8087,5.4804,2.0714,7.8042,0,0,0,0.0,Adjacent
700,18.94, octopus_teddy, Juguetes,5.1486,2.1031,7.84,-0.0729,-0.7082,0.0015,5.1482,2.1171,7.7028,-0.0729,-0.7082,0.0015,5.1485,2.1063,7.8087,5.4436,2.0753,7.8047,0,0,0,0.0,Adjacent
701,18.96, octopus_teddy, Juguetes,5.1453,2.1064,7.835,-0.0619,-0.7106,-0.0072,5.1439,2.1199,7.6978,-0.0619,-0.7106,-0.0072,5.145,2.1095,7.8037,5.4522,2.0859,7.7982,0,0,0,0.0,Adjacent
702,18.98, octopus_teddy, Juguetes,5.1415,2.1089,7.8304,-0.0524,-0.7121,-0.0114,5.1395,2.1214,7.6931,-0.0524,-0.7121,-0.0114,5.1411,2.1117,7.7991,5.4358,2.0949,7.7933,0,0,0,0.0,Adjacent
702,19.0, octopus_teddy, Juguetes,5.1415,2.1089,7.8304,-0.0524,-0.7121,-0.0114,5.1395,2.1214,7.6931,-0.0524,-0.7121,-0.0114,5.1411,2.1117,7.7991,5.4298,2.0952,7.7934,0,0,0,0.0,Adjacent
703,19.02, octopus_teddy, Juguetes,5.1383,2.1118,7.8258,-0.0434,-0.7136,-0.014,5.1357,2.123,7.6884,-0.0434,-0.7136,-0.014,5.1377,2.1144,7.7945,5.4319,2.1024,7.7879,0,0,0,0.0,Adjacent
704,19.04, octopus_teddy, Juguetes,5.1354,2.1136,7.822,-0.0364,-0.7139,-0.018,5.1326,2.1242,7.6846,-0.0364,-0.7139,-0.018,5.1347,2.116,7.7907,5.3973,2.1093,7.7849,0,0,0,0.0,Adjacent
705,19.06, octopus_teddy, Juguetes,5.1327,2.1148,7.818,-0.0321,-0.7129,-0.0192,5.1304,2.1248,7.6805,-0.0321,-0.7129,-0.0192,5.1322,2.1171,7.7867,5.3678,2.1129,7.7823,0,0,0,0.0,Adjacent
705,19.08, octopus_teddy, Juguetes,5.1327,2.1148,7.818,-0.0321,-0.7129,-0.0192,5.1304,2.1248,7.6805,-0.0321,-0.7129,-0.0192,5.1322,2.1171,7.7867,5.3993,2.1124,7.7818,0,0,0,0.0,Adjacent
706,19.1, octopus_teddy, Juguetes,5.1309,2.1159,7.8142,-0.0278,-0.712,-0.0196,5.1289,2.1252,7.6767,-0.0278,-0.712,-0.0196,5.1305,2.118,7.7828,5.412,2.1149,7.7785,0,0,0,0.0,Adjacent
712,19.28, octopus_teddy, Juguetes,5.1245,2.1159,7.7975,-0.0304,-0.7025,-0.0062,5.1263,2.123,7.6598,-0.0304,-0.7025,-0.0062,5.1249,2.1175,7.7661,5.4854,2.1051,7.7701,0,0,0,0.0,Adjacent
713,19.3, octopus_teddy, Juguetes,5.1247,2.1155,7.7952,-0.0327,-0.7011,-0.0049,5.127,2.1228,7.6575,-0.0327,-0.7011,-0.0049,5.1252,2.1171,7.7638,5.4827,2.1029,7.769,0,0,0,0.0,Adjacent
714,19.32, octopus_teddy, Juguetes,5.1253,2.1148,7.7934,-0.0347,-0.6994,-0.0023,5.1283,2.122,7.6557,-0.0347,-0.6994,-0.0023,5.126,2.1164,7.762,5.4773,2.1002,7.7688,0,0,0,0.0,Adjacent
715,19.34, octopus_teddy, Juguetes,5.1257,2.1146,7.791,-0.0355,-0.6983,0.0001,5.1291,2.1214,7.6533,-0.0355,-0.6983,0.0001,5.1264,2.1161,7.7596,5.4923,2.0975,7.7677,0,0,0,0.0,Adjacent
717,19.42, octopus_teddy, Juguetes,5.1266,2.1136,7.7872,-0.0393,-0.6968,0.0011,5.1306,2.1209,7.6495,-0.0393,-0.6968,0.0011,5.1275,2.1152,7.7558,5.4855,2.0945,7.7651,0,0,0,0.0,Adjacent
718,19.44, octopus_teddy, Juguetes,5.1273,2.113,7.7856,-0.041,-0.696,0.0041,5.1316,2.12,7.648,-0.041,-0.696,0.0041,5.1283,2.1146,7.7542,5.487,2.0914,7.7643,0,0,0,0.0,Adjacent
719,19.46, octopus_teddy, Juguetes,5.1281,2.1128,7.7843,-0.0413,-0.6947,0.0048,5.1329,2.1198,7.6467,-0.0413,-0.6947,0.0048,5.1292,2.1144,7.7529,5.44,2.0938,7.7627,0,0,0,0.0,Adjacent
720,19.48, octopus_teddy, Juguetes,5.1291,2.1122,7.7834,-0.042,-0.6931,0.0059,5.1345,2.1191,7.6458,-0.042,-0.6931,0.0059,5.1303,2.1138,7.752,5.4254,2.0935,7.7626,0,0,0,0.0,Adjacent
720,19.5, octopus_teddy, Juguetes,5.1291,2.1122,7.7834,-0.042,-0.6931,0.0059,5.1345,2.1191,7.6458,-0.042,-0.6931,0.0059,5.1303,2.1138,7.752,5.4292,2.0932,7.7628,0,0,0,0.0,Adjacent
721,19.52, octopus_teddy, Juguetes,5.13,2.1112,7.7833,-0.0443,-0.6913,0.0078,5.1361,2.1182,7.6457,-0.0443,-0.6913,0.0078,5.1314,2.1128,7.7519,5.4278,2.0906,7.7639,0,0,0,0.0,Adjacent
733,19.86, octopus_teddy, Juguetes,5.1464,2.1095,7.7885,-0.0489,-0.681,0.0147,5.1563,2.1157,7.6511,-0.0489,-0.681,0.0147,5.1486,2.1109,7.7572,5.503,2.0783,7.7813,0,0,0,0.0,Adjacent
734,19.88, octopus_teddy, Juguetes,5.1479,2.1096,7.7874,-0.0482,-0.6874,0.0178,5.1554,2.1152,7.6498,-0.0482,-0.6874,0.0178,5.1496,2.1109,7.756,5.4936,2.0782,7.7734,0,0,0,0.0,Adjacent
735,19.9, octopus_teddy, Juguetes,5.1485,2.1096,7.786,-0.0477,-0.6922,0.0186,5.1542,2.115,7.6483,-0.0477,-0.6922,0.0186,5.1498,2.1109,7.7546,5.4811,2.0794,7.767,0,0,0,0.0,Adjacent
735,19.92, octopus_teddy, Juguetes,5.1485,2.1096,7.786,-0.0477,-0.6922,0.0186,5.1542,2.115,7.6483,-0.0477,-0.6922,0.0186,5.1498,2.1109,7.7546,5.4656,2.0809,7.7664,0,0,0,0.0,Adjacent
736,19.94, octopus_teddy, Juguetes,5.1494,2.1099,7.7846,-0.0468,-0.6973,0.0206,5.153,2.1148,7.6469,-0.0468,-0.6973,0.0206,5.1502,2.111,7.7532,5.464,2.0808,7.7605,0,0,0,0.0,Adjacent
737,19.96, octopus_teddy, Juguetes,5.15,2.11,7.7835,-0.0445,-0.7033,0.022,5.1513,2.1143,7.6457,-0.0445,-0.7033,0.022,5.1503,2.111,7.7521,5.4528,2.0824,7.7541,0,0,0,0.0,Adjacent
738,19.98, octopus_teddy, Juguetes,5.1505,2.1099,7.7822,-0.0418,-0.7083,0.0239,5.1499,2.1135,7.6443,-0.0418,-0.7083,0.0239,5.1504,2.1107,7.7507,5.4487,2.083,7.7487,0,0,0,0.0,Adjacent
738,20.0, octopus_teddy, Juguetes,5.1505,2.1099,7.7822,-0.0418,-0.7083,0.0239,5.1499,2.1135,7.6443,-0.0418,-0.7083,0.0239,5.1504,2.1107,7.7507,5.4368,2.0841,7.7488,0,0,0,0.0,Adjacent
739,20.02, octopus_teddy, Juguetes,5.1512,2.1107,7.781,-0.039,-0.7142,0.0253,5.1482,2.1135,7.6432,-0.039,-0.7142,0.0253,5.1505,2.1113,7.7496,5.4364,2.0853,7.7429,0,0,0,0.0,Adjacent
740,20.04, octopus_teddy, Juguetes,5.1512,2.1108,7.7802,-0.0363,-0.719,0.0251,5.1464,2.1132,7.6424,-0.0363,-0.719,0.0251,5.1501,2.1113,7.7488,5.4364,2.0865,7.7382,0,0,0,0.0,Adjacent
740,20.06, octopus_teddy, Juguetes,5.1512,2.1108,7.7802,-0.0363,-0.719,0.0251,5.1464,2.1132,7.6424,-0.0363,-0.719,0.0251,5.1501,2.1113,7.7488,5.4353,2.0866,7.7383,0,0,0,0.0,Adjacent
741,20.08, octopus_teddy, Juguetes,5.1519,2.1112,7.7794,-0.0351,-0.7231,0.0242,5.1454,2.1136,7.6416,-0.0351,-0.7231,0.0242,5.1504,2.1118,7.748,5.4359,2.0879,7.7341,1,1,0,0.0,Adjacent
742,20.1, octopus_teddy, Juguetes,5.1521,2.1114,7.7793,-0.0354,-0.7267,0.0224,5.1443,2.1143,7.6417,-0.0354,-0.7267,0.0224,5.1504,2.1121,7.7479,5.4372,2.0887,7.731,1,0,0,0.0,Adjacent
743,20.12, octopus_teddy, Juguetes,5.1524,2.1114,7.7793,-0.0364,-0.7284,0.0214,5.1439,2.1147,7.6417,-0.0364,-0.7284,0.0214,5.1505,2.1122,7.7479,5.4418,2.0885,7.7293,1,0,0,0.0,Adjacent
743,20.14, octopus_teddy, Juguetes,5.1524,2.1114,7.7793,-0.0364,-0.7284,0.0214,5.1439,2.1147,7.6417,-0.0364,-0.7284,0.0214,5.1505,2.1122,7.7479,5.4492,2.0879,7.7288,1,0,0,0.0,Adjacent
744,20.16, octopus_teddy, Juguetes,5.1525,2.1115,7.779,-0.0381,-0.7298,0.0189,5.1434,2.1156,7.6415,-0.0381,-0.7298,0.0189,5.1504,2.1124,7.7477,5.4502,2.0884,7.7272,1,0,0,0.0,Adjacent
745,20.18, octopus_teddy, Juguetes,5.1524,2.1114,7.7795,-0.0405,-0.7307,0.0159,5.1429,2.1166,7.642,-0.0405,-0.7307,0.0159,5.1502,2.1126,7.7482,5.4577,2.0884,7.7262,1,0,0,0.0,Adjacent
746,20.2, octopus_teddy, Juguetes,5.1522,2.1114,7.7804,-0.0416,-0.7308,0.0158,5.1427,2.1168,7.6429,-0.0416,-0.7308,0.0158,5.15,2.1126,7.749,5.4646,2.0874,7.7263,1,0,0,0.0,Adjacent
746,20.22, octopus_teddy, Juguetes,5.1522,2.1114,7.7804,-0.0416,-0.7308,0.0158,5.1427,2.1168,7.6429,-0.0416,-0.7308,0.0158,5.15,2.1126,7.749,5.4759,2.0865,7.7255,1,0,0,0.0,Adjacent
747,20.24, octopus_teddy, Juguetes,5.1519,2.111,7.7823,-0.0417,-0.7302,0.0151,5.1426,2.1166,7.6448,-0.0417,-0.7302,0.0151,5.1497,2.1123,7.7509,5.4734,2.0866,7.7282,1,0,1,0.16000000000000014,Adjacent
756,20.48, octopus_teddy, Juguetes,5.1451,2.1074,7.8005,-0.0658,-0.6996,0.0062,5.148,2.1189,7.6631,-0.0658,-0.6996,0.0062,5.1458,2.1101,7.7691,5.4622,2.0775,7.7731,0,0,0,0.0,Adjacent
756,20.5, octopus_teddy, Juguetes,5.1451,2.1074,7.8005,-0.0658,-0.6996,0.0062,5.148,2.1189,7.6631,-0.0658,-0.6996,0.0062,5.1458,2.1101,7.7691,5.4307,2.0808,7.7727,0,0,0,0.0,Adjacent
757,20.52, octopus_teddy, Juguetes,5.1439,2.1072,7.8022,-0.068,-0.6941,0.0055,5.1489,2.1192,7.6649,-0.068,-0.6941,0.0055,5.145,2.1099,7.7709,5.432,2.0796,7.7788,0,0,0,0.0,Adjacent
758,20.54, octopus_teddy, Juguetes,5.1423,2.107,7.8038,-0.0701,-0.6895,0.0029,5.1491,2.1197,7.6667,-0.0701,-0.6895,0.0029,5.1439,2.1099,7.7725,5.4396,2.0786,7.7842,1,1,0,0.0,Adjacent
758,20.56, octopus_teddy, Juguetes,5.1423,2.107,7.8038,-0.0701,-0.6895,0.0029,5.1491,2.1197,7.6667,-0.0701,-0.6895,0.0029,5.1439,2.1099,7.7725,5.4574,2.0767,7.7849,1,0,0,0.0,Adjacent
759,20.58, octopus_teddy, Juguetes,5.1412,2.107,7.8051,-0.0717,-0.6867,0.002,5.149,2.1202,7.668,-0.0717,-0.6867,0.002,5.143,2.11,7.7738,5.4637,2.0756,7.7888,1,0,0,0.0,Adjacent
760,20.6, octopus_teddy, Juguetes,5.1403,2.107,7.8056,-0.0719,-0.6862,-0.0006,5.1483,2.1207,7.6686,-0.0719,-0.6862,-0.0006,5.1421,2.1101,7.7743,5.4707,2.076,7.7902,1,0,0,0.0,Adjacent
761,20.62, octopus_teddy, Juguetes,5.1392,2.1069,7.8055,-0.0729,-0.6859,-0.0021,5.1474,2.1211,7.6686,-0.0729,-0.6859,-0.0021,5.1411,2.1101,7.7743,5.4566,2.0775,7.7897,1,0,0,0.0,Adjacent
761,20.64, octopus_teddy, Juguetes,5.1392,2.1069,7.8055,-0.0729,-0.6859,-0.0021,5.1474,2.1211,7.6686,-0.0729,-0.6859,-0.0021,5.1411,2.1101,7.7743,5.4355,2.0797,7.7887,1,0,0,0.0,Adjacent
762,20.66, octopus_teddy, Juguetes,5.1387,2.1069,7.8052,-0.0713,-0.688,-0.0005,5.1461,2.1206,7.6682,-0.0713,-0.688,-0.0005,5.1404,2.11,7.7739,5.4316,2.0801,7.7866,1,0,0,0.0,Adjacent
763,20.68, octopus_teddy, Juguetes,5.1383,2.1072,7.8051,-0.0701,-0.6891,-0.0004,5.1453,2.1206,7.668,-0.0701,-0.6891,-0.0004,5.1399,2.1103,7.7738,5.4052,2.0835,7.7846,1,0,0,0.0,Adjacent
764,20.7, octopus_teddy, Juguetes,5.138,2.1069,7.8049,-0.0698,-0.6884,-0.0003,5.1452,2.1203,7.6678,-0.0698,-0.6884,-0.0003,5.1396,2.11,7.7736,5.397,2.084,7.7846,1,0,0,0.0,Adjacent
764,20.72, octopus_teddy, Juguetes,5.138,2.1069,7.8049,-0.0698,-0.6884,-0.0003,5.1452,2.1203,7.6678,-0.0698,-0.6884,-0.0003,5.1396,2.11,7.7736,5.4067,2.083,7.785,1,0,0,0.0,Adjacent
765,20.74, octopus_teddy, Juguetes,5.1375,2.1068,7.805,-0.0707,-0.6873,0.0015,5.1452,2.1199,7.6679,-0.0707,-0.6873,0.0015,5.1393,2.1098,7.7737,5.4063,2.0818,7.7859,1,0,0,0.0,Adjacent
766,20.76, octopus_teddy, Juguetes,5.1374,2.1063,7.8052,-0.0725,-0.6852,0.0027,5.1458,2.1194,7.6682,-0.0725,-0.6852,0.0027,5.1394,2.1093,7.7739,5.4552,2.0747,7.79,1,0,0,0.0,Adjacent
766,20.78, octopus_teddy, Juguetes,5.1374,2.1063,7.8052,-0.0725,-0.6852,0.0027,5.1458,2.1194,7.6682,-0.0725,-0.6852,0.0027,5.1394,2.1093,7.7739,5.4924,2.0706,7.7918,1,1,1,0.240000000000002,Adjacent
767,20.8, octopus_teddy, Juguetes,5.1375,2.1059,7.8054,-0.0733,-0.6828,0.0041,5.1468,2.1189,7.6685,-0.0733,-0.6828,0.0041,5.1396,2.1088,7.7742,5.4823,2.0701,7.7938,1,0,0,0.0,Adjacent
768,20.82, octopus_teddy, Juguetes,5.1376,2.1056,7.8055,-0.074,-0.6808,0.0057,5.1477,2.1184,7.6686,-0.074,-0.6808,0.0057,5.1399,2.1085,7.7743,5.483,2.0685,7.7957,1,0,0,0.0,Adjacent
769,20.84, octopus_teddy, Juguetes,5.1378,2.1055,7.8053,-0.0742,-0.6791,0.0072,5.1485,2.118,7.6684,-0.0742,-0.6791,0.0072,5.1403,2.1083,7.774,5.4524,2.0711,7.7951,1,0,0,0.0,Adjacent
769,20.86, octopus_teddy, Juguetes,5.1378,2.1055,7.8053,-0.0742,-0.6791,0.0072,5.1485,2.118,7.6684,-0.0742,-0.6791,0.0072,5.1403,2.1083,7.774,5.4505,2.0713,7.7949,1,0,0,0.0,Adjacent
770,20.88, octopus_teddy, Juguetes,5.1378,2.1053,7.8048,-0.0742,-0.6777,0.0087,5.1491,2.1174,7.6679,-0.0742,-0.6777,0.0087,5.1404,2.1081,7.7736,5.4485,2.0706,7.7955,1,0,0,0.0,Adjacent
771,20.9, octopus_teddy, Juguetes,5.1378,2.1052,7.8043,-0.0732,-0.6773,0.0099,5.1492,2.1169,7.6673,-0.0732,-0.6773,0.0099,5.1404,2.1079,7.773,5.4439,2.0709,7.7951,1,0,0,0.0,Adjacent
771,20.92, octopus_teddy, Juguetes,5.1378,2.1052,7.8043,-0.0732,-0.6773,0.0099,5.1492,2.1169,7.6673,-0.0732,-0.6773,0.0099,5.1404,2.1079,7.773,5.4368,2.0718,7.7945,1,0,0,0.0,Adjacent
772,20.94, octopus_teddy, Juguetes,5.1378,2.1057,7.8035,-0.0717,-0.6777,0.0098,5.149,2.1171,7.6666,-0.0717,-0.6777,0.0098,5.1403,2.1083,7.7723,5.438,2.0728,7.7937,1,0,0,0.0,Adjacent
773,20.96, octopus_teddy, Juguetes,5.1375,2.1061,7.8026,-0.0709,-0.6778,0.009,5.1487,2.1176,7.6656,-0.0709,-0.6778,0.009,5.1401,2.1087,7.7714,5.4402,2.0736,7.7929,1,0,0,0.0,Adjacent
774,20.98, octopus_teddy, Juguetes,5.1372,2.1059,7.802,-0.071,-0.6775,0.0087,5.1484,2.1174,7.6651,-0.071,-0.6775,0.0087,5.1397,2.1085,7.7708,5.4378,2.0737,7.7924,1,0,0,0.0,Adjacent
